Wall time,Step,Value
1671583539.2347128,8192,87.73548889160156
1671583540.4036179,8704,87.27714538574219
1671583541.545798,9216,87.27714538574219
1671583542.6985307,9728,85.21760559082031
1671583543.861449,10240,84.71897888183594
1671583545.0543785,10752,84.71897888183594
1671583546.2145889,11264,84.03521728515625
1671583547.3620262,11776,83.47315979003906
1671583548.473711,12288,82.8771743774414
1671583549.6346922,12800,82.31922149658203
1671583550.7736235,13312,82.02411651611328
1671583551.8935502,13824,82.02411651611328
1671583553.0584314,14336,81.73077392578125
1671583554.245332,14848,81.34962463378906
1671583555.3357916,15360,81.15397644042969
1671583556.5092185,15872,81.15397644042969
1671583557.6093242,16384,80.92244720458984
1671583558.7462318,16896,80.92244720458984
1671583559.8618195,17408,80.92244720458984
1671583560.9880981,17920,81.42223358154297
1671583562.1338727,18432,81.72500610351562
1671583563.279379,18944,81.72500610351562
1671583564.4148116,19456,81.72500610351562
1671583565.5857422,19968,81.89237976074219
1671583566.746279,20480,81.89237976074219
1671583567.8905807,20992,81.53097534179688
1671583568.9652808,21504,81.8104248046875
1671583570.1042864,22016,82.08069610595703
1671583571.2403464,22528,82.21094512939453
1671583572.4010456,23040,82.28723907470703
1671583573.5445566,23552,82.24602508544922
1671583574.6744227,24064,82.28069305419922
1671583575.8258357,24576,82.124267578125
1671583576.9759407,25088,82.18241882324219
1671583578.1214452,25600,82.17011260986328
1671583579.2607691,26112,82.13954162597656
1671583580.4157357,26624,82.18125915527344
1671583581.5434568,27136,82.00096893310547
1671583582.6744168,27648,82.10956573486328
1671583583.8176353,28160,81.98917388916016
1671583584.9426746,28672,81.98917388916016
1671583586.1293359,29184,82.14706420898438
1671583587.3296723,29696,82.21597290039062
1671583588.4769368,30208,82.28971099853516
1671583589.6355166,30720,82.28971099853516
1671583590.813333,31232,82.37873077392578
1671583591.9624667,31744,82.5030288696289
1671583593.1161926,32256,82.54914093017578
1671583594.2246435,32768,82.69970703125
1671583595.370975,33280,82.67487335205078
1671583596.5348666,33792,82.68733978271484
1671583597.6513526,34304,82.71766662597656
1671583598.7656865,34816,82.77149963378906
1671583599.8933785,35328,82.79389953613281
1671583601.014641,35840,82.79389953613281
1671583602.1660028,36352,82.93185424804688
1671583603.301659,36864,82.98722839355469
1671583604.4343488,37376,82.98722839355469
1671583605.5623007,37888,82.95714569091797
1671583606.7253304,38400,82.98186492919922
1671583607.8497357,38912,83.23495483398438
1671583609.0310686,39424,83.32633972167969
1671583610.1781988,39936,83.72406005859375
1671583611.2905815,40448,83.78964233398438
1671583612.4676654,40960,84.10741424560547
1671583613.6667502,41472,84.38827514648438
1671583614.8274186,41984,84.479248046875
1671583615.998218,42496,84.74199676513672
1671583617.1923091,43008,84.8453140258789
1671583618.3947604,43520,85.12355041503906
1671583619.5502713,44032,85.12355041503906
1671583620.7177303,44544,85.39600372314453
1671583621.9323597,45056,85.66635131835938
1671583623.0473683,45568,85.90433502197266
1671583624.2374213,46080,86.04878997802734
1671583625.4507728,46592,86.37107849121094
1671583626.608526,47104,86.5107650756836
1671583627.8185554,47616,86.66741943359375
1671583629.0109837,48128,86.78819274902344
1671583630.154315,48640,86.80689239501953
1671583631.4082062,49152,86.99442291259766
1671583632.5423226,49664,87.6749496459961
1671583633.6698027,50176,87.89153289794922
1671583634.8050573,50688,88.04719543457031
1671583635.933512,51200,88.3685531616211
1671583637.130311,51712,88.63074493408203
1671583638.249557,52224,88.63074493408203
1671583639.3458533,52736,88.80548858642578
1671583640.462412,53248,89.00017547607422
1671583641.6009567,53760,89.34790802001953
1671583642.7143953,54272,89.55162048339844
1671583643.857585,54784,89.66743469238281
1671583645.0327232,55296,89.7202377319336
1671583646.1601317,55808,89.84698486328125
1671583647.284654,56320,89.93925476074219
1671583648.4479818,56832,90.11353302001953
1671583649.5746183,57344,90.16668701171875
1671583650.735279,57856,90.27719116210938
1671583651.8777516,58368,90.41915893554688
1671583653.0322115,58880,90.4136734008789
1671583654.1573532,59392,90.49610137939453
1671583655.3047981,59904,90.52519989013672
1671583656.430118,60416,90.60433959960938
1671583657.5511978,60928,90.64862060546875
1671583658.7076724,61440,90.66087341308594
1671583659.8270702,61952,90.78762817382812
1671583660.9726143,62464,90.78857421875
1671583662.1375365,62976,90.86405181884766
1671583663.2507348,63488,90.92083740234375
1671583664.3781714,64000,90.93494415283203
1671583665.5357194,64512,90.88618469238281
1671583666.6631973,65024,90.93932342529297
1671583667.8072577,65536,90.96784973144531
1671583668.926718,66048,90.95823669433594
1671583670.050391,66560,90.96829223632812
1671583671.2084954,67072,90.92204284667969
1671583672.404054,67584,90.88299560546875
1671583673.506468,68096,90.83805084228516
1671583674.6153457,68608,90.91465759277344
1671583675.7515895,69120,90.96890258789062
1671583676.900115,69632,91.0693359375
1671583678.0387936,70144,91.07044982910156
1671583679.1531215,70656,91.08406829833984
1671583680.2775743,71168,91.056396484375
1671583681.4505713,71680,91.08031463623047
1671583682.5680559,72192,91.06214904785156
1671583683.6730757,72704,91.06997680664062
1671583684.799011,73216,91.02816009521484
1671583685.9781563,73728,91.03681182861328
1671583687.1516943,74240,91.0200424194336
1671583688.319291,74752,91.03321838378906
1671583689.4420178,75264,91.03539276123047
1671583690.588338,75776,90.99729919433594
1671583691.7430618,76288,91.07777404785156
1671583692.95923,76800,91.04360961914062
1671583694.0967593,77312,90.9561538696289
1671583695.1869676,77824,90.9478988647461
1671583696.3534873,78336,91.00904083251953
1671583697.4889615,78848,90.98475646972656
1671583698.634149,79360,90.90120697021484
1671583699.7607458,79872,90.97615814208984
1671583700.931897,80384,91.03376007080078
1671583702.0694847,80896,91.06840515136719
1671583703.1970391,81408,91.15701293945312
1671583704.326537,81920,91.13072967529297
1671583705.5040116,82432,91.131591796875
1671583706.6976101,82944,91.07344818115234
1671583707.8974853,83456,91.0528335571289
1671583709.0449955,83968,91.0944595336914
1671583710.1503348,84480,91.16336059570312
1671583711.2322502,84992,91.2464599609375
1671583712.405959,85504,91.28797912597656
1671583713.5617456,86016,91.31511688232422
1671583714.7024727,86528,91.3128662109375
1671583715.815928,87040,91.37710571289062
1671583716.9196103,87552,91.43359375
1671583718.025993,88064,91.48091125488281
1671583719.16812,88576,91.50064849853516
1671583720.335658,89088,91.50721740722656
1671583721.480114,89600,91.50630950927734
1671583722.576146,90112,91.53666687011719
1671583723.7572608,90624,91.60758209228516
1671583724.8809433,91136,91.69719696044922
1671583725.9989176,91648,91.63970947265625
1671583727.147703,92160,91.70393371582031
1671583728.2818925,92672,91.67708587646484
1671583729.4008512,93184,91.6673812866211
1671583730.5120842,93696,91.63206481933594
1671583731.640074,94208,91.66824340820312
1671583732.7545493,94720,91.77136993408203
1671583733.9045355,95232,91.70384979248047
1671583735.0519347,95744,91.65067291259766
1671583736.2156107,96256,91.71055603027344
1671583737.4160078,96768,91.68791961669922
1671583738.5508575,97280,91.69168090820312
1671583739.6728551,97792,91.72398376464844
1671583740.7949443,98304,91.7396469116211
1671583741.9339097,98816,91.74556732177734
1671583743.0277426,99328,91.73047637939453
1671583744.1864636,99840,91.76539611816406
1671583745.3465106,100352,91.81208801269531
1671583746.5038252,100864,91.94524383544922
1671583747.6325665,101376,91.95042419433594
1671583748.7888875,101888,92.13426971435547
1671583749.9526951,102400,92.17437744140625
1671583751.0573916,102912,92.25669860839844
1671583752.210968,103424,92.24358367919922
1671583753.3678885,103936,92.3677978515625
1671583754.5035534,104448,92.40470886230469
1671583755.6500483,104960,92.41580963134766
1671583756.7789195,105472,92.49483489990234
1671583757.9037921,105984,92.48233795166016
1671583759.0694828,106496,92.48606872558594
1671583760.224876,107008,92.46324920654297
1671583761.3892977,107520,92.47428894042969
1671583762.5420752,108032,92.4620361328125
1671583763.6976416,108544,92.45308685302734
1671583764.8666923,109056,92.41581726074219
1671583766.0198636,109568,92.48269653320312
1671583767.2355042,110080,92.56951141357422
1671583768.3715482,110592,92.51944732666016
1671583769.5128584,111104,92.49828338623047
1671583770.711113,111616,92.50019073486328
1671583771.9311285,112128,92.50634002685547
1671583773.107498,112640,92.41031646728516
1671583774.2806342,113152,92.3973159790039
1671583775.4074395,113664,92.33113861083984
1671583776.5409079,114176,92.30587005615234
1671583777.7096057,114688,92.39310455322266
1671583778.8261166,115200,92.43771362304688
1671583780.0052435,115712,92.43791198730469
1671583781.1606433,116224,92.5484619140625
1671583782.2630954,116736,92.59101867675781
1671583783.4471858,117248,92.65888214111328
1671583784.578343,117760,92.63655090332031
1671583785.714638,118272,92.63700103759766
1671583786.8380775,118784,92.63923645019531
1671583787.9572847,119296,92.61407470703125
1671583789.1049373,119808,92.60369110107422
1671583790.2789516,120320,92.64750671386719
1671583791.4203212,120832,92.66044616699219
1671583792.5750186,121344,92.7107925415039
1671583793.7114942,121856,92.69970703125
1671583794.8231854,122368,92.70774841308594
1671583795.9426258,122880,92.74576568603516
1671583797.0947216,123392,92.77131652832031
1671583798.2324765,123904,92.77131652832031
1671583799.3782983,124416,92.78427124023438
1671583800.5552516,124928,92.75225830078125
1671583801.7095468,125440,92.80516815185547
1671583802.8226655,125952,92.81097412109375
1671583803.9553356,126464,92.87358093261719
1671583805.1405225,126976,92.97795104980469
1671583806.271442,127488,93.0127944946289
1671583807.4585721,128000,92.97957611083984
1671583808.616555,128512,92.89929962158203
1671583809.74849,129024,92.95230102539062
1671583810.8906565,129536,92.94808959960938
1671583812.047482,130048,92.78399658203125
1671583813.1816947,130560,92.75689697265625
1671583814.3396506,131072,92.83006286621094
1671583815.4935305,131584,92.83006286621094
1671583816.5818067,132096,92.81105041503906
1671583817.7330475,132608,92.80896759033203
1671583818.8541117,133120,92.64410400390625
1671583820.0087054,133632,92.51063537597656
1671583821.1535397,134144,92.5671615600586
1671583822.3148997,134656,92.55873107910156
1671583823.4993336,135168,92.6127700805664
1671583824.685059,135680,92.56458282470703
1671583825.8218782,136192,92.59184265136719
1671583826.9667218,136704,92.62374114990234
1671583828.142282,137216,92.57364654541016
1671583829.3112006,137728,92.62799835205078
1671583830.387089,138240,92.65354919433594
1671583831.4543273,138752,92.77201080322266
1671583832.5995617,139264,92.78665924072266
1671583833.7481859,139776,92.71094512939453
1671583834.888887,140288,92.64422607421875
1671583836.026169,140800,92.66293334960938
1671583837.1461048,141312,92.73178100585938
1671583838.3170419,141824,92.79837036132812
1671583839.4513881,142336,92.86418914794922
1671583840.5652366,142848,92.81647491455078
1671583841.7045174,143360,92.83528900146484
1671583842.8438578,143872,92.78384399414062
1671583843.9849374,144384,92.8398666381836
1671583845.156321,144896,92.83830261230469
1671583846.2892146,145408,92.81073760986328
1671583847.3962843,145920,92.82847595214844
1671583848.5527503,146432,92.7778091430664
1671583849.6992142,146944,92.73261260986328
1671583850.8224664,147456,92.73079681396484
1671583851.9479318,147968,92.73027038574219
1671583853.0866063,148480,92.73036193847656
1671583854.2312448,148992,92.78040313720703
1671583855.3962743,149504,92.77397155761719
1671583856.581294,150016,92.77141571044922
1671583857.698592,150528,92.7872085571289
1671583858.8195488,151040,92.82057189941406
1671583859.952543,151552,92.79257202148438
1671583861.1202846,152064,92.84929656982422
1671583862.2782786,152576,92.85106658935547
1671583863.366993,153088,92.80923461914062
1671583864.5281935,153600,92.86439514160156
1671583865.7462897,154112,92.92574310302734
1671583866.8880813,154624,92.92802429199219
1671583868.0192323,155136,93.03006744384766
1671583869.137095,155648,93.01044464111328
1671583870.2882519,156160,93.08460235595703
1671583871.4300964,156672,93.07181549072266
1671583872.5587027,157184,93.00453186035156
1671583873.6868916,157696,93.01179504394531
1671583874.8151567,158208,93.06346893310547
1671583875.9078124,158720,93.0508041381836
1671583877.0402648,159232,93.05350494384766
1671583878.1790159,159744,93.05414581298828
1671583879.6259556,160256,92.98704528808594
1671583880.8023484,160768,93.03970336914062
1671583881.9460428,161280,93.05978393554688
1671583883.040538,161792,93.05632019042969
1671583884.2054818,162304,93.0462646484375
1671583885.3390534,162816,93.04498291015625
1671583886.5256915,163328,93.0029525756836
1671583887.6080618,163840,92.93607330322266
1671583888.7096188,164352,92.94878387451172
1671583889.8460221,164864,92.95020294189453
1671583890.9869986,165376,93.0154800415039
1671583892.1191776,165888,92.95339965820312
1671583893.276262,166400,92.9658203125
1671583894.4337995,166912,92.97051239013672
1671583895.6036928,167424,92.9793472290039
1671583896.738045,167936,92.98637390136719
1671583897.8590865,168448,92.9752426147461
1671583899.0025852,168960,92.96561431884766
1671583900.1264277,169472,92.968994140625
1671583901.2829683,169984,92.97758483886719
1671583902.4065099,170496,92.98589324951172
1671583903.538573,171008,92.97982025146484
1671583904.68764,171520,92.98477172851562
1671583905.7852392,172032,93.05513000488281
1671583906.9444723,172544,93.06538391113281
1671583908.092291,173056,93.14458465576172
1671583909.220807,173568,93.14168548583984
1671583910.0944417,174080,93.14801025390625
1671583910.897969,174592,93.1559066772461
1671583911.677618,175104,93.14070892333984
1671583912.4696133,175616,93.20211791992188
1671583913.2640543,176128,93.20042419433594
1671583914.1112943,176640,93.16828918457031
1671583914.952969,177152,93.16265106201172
1671583915.818156,177664,93.16600799560547
1671583916.658193,178176,93.16732788085938
1671583917.4136596,178688,93.2573471069336
1671583918.271043,179200,93.19977569580078
1671583919.076551,179712,93.1978988647461
1671583919.8445063,180224,93.1906509399414
1671583920.5876067,180736,93.12770080566406
1671583921.3597054,181248,93.12975311279297
1671583922.1497416,181760,93.13127899169922
1671583922.9766552,182272,93.12364196777344
1671583923.7769318,182784,93.12903594970703
1671583924.5475035,183296,93.12773132324219
1671583925.4040587,183808,93.12933349609375
1671583926.2434375,184320,93.17989349365234
1671583927.0448363,184832,93.18604278564453
1671583927.879981,185344,93.205078125
1671583928.7018347,185856,93.13838195800781
1671583929.5141556,186368,93.0663070678711
1671583930.3628852,186880,93.10159301757812
1671583931.145817,187392,93.11032104492188
1671583931.937733,187904,93.11076354980469
1671583932.739472,188416,93.12725830078125
1671583933.5700307,188928,93.17127227783203
1671583934.4367788,189440,93.11473846435547
1671583935.2907364,189952,92.99871826171875
1671583936.1450663,190464,92.94889068603516
1671583937.0421867,190976,92.85515594482422
1671583937.8495107,191488,92.85493469238281
1671583938.6470692,192000,92.7835693359375
1671583939.434774,192512,92.77758026123047
1671583940.2032464,193024,92.79718017578125
1671583941.6284873,193536,92.784423828125
1671583943.2480958,194048,92.85095977783203
1671583944.272303,194560,92.94973754882812
1671583945.414151,195072,92.96666717529297
1671583946.5622327,195584,92.89313507080078
1671583947.7350883,196096,92.8417739868164
1671583948.9004853,196608,92.83522033691406
1671583950.0374503,197120,92.8663330078125
1671583951.1833227,197632,92.87956237792969
1671583952.386239,198144,92.92527770996094
1671583953.5317361,198656,92.99665069580078
1671583954.6852388,199168,92.94094848632812
1671583955.8731368,199680,93.00511932373047
1671583957.0182502,200192,93.00337219238281
1671583958.1535575,200704,92.91463470458984
1671583959.3174684,201216,92.91356658935547
1671583960.4426186,201728,92.91407012939453
1671583961.5837379,202240,92.9097671508789
1671583962.7121966,202752,92.90142822265625
1671583963.8693933,203264,92.98357391357422
1671583965.0088623,203776,93.02723693847656
1671583966.1406474,204288,93.07688903808594
1671583967.28046,204800,93.00406646728516
1671583968.4447017,205312,93.07897186279297
1671583969.5771155,205824,93.0789566040039
1671583970.7439895,206336,93.2181625366211
1671583971.844322,206848,93.23517608642578
1671583973.0000591,207360,93.24739837646484
1671583974.1490932,207872,93.25406646728516
1671583975.2994347,208384,93.32455444335938
1671583976.4211013,208896,93.32221984863281
1671583977.5703132,209408,93.330078125
1671583978.7015843,209920,93.3191146850586
1671583979.861215,210432,93.33049774169922
1671583981.0312133,210944,93.18368530273438
1671583982.174196,211456,93.1263656616211
1671583983.3140955,211968,93.19355773925781
1671583984.445193,212480,93.20811462402344
1671583985.5877302,212992,93.20437622070312
1671583986.7227216,213504,93.23348236083984
1671583987.8700802,214016,93.24239349365234
1671583988.9940934,214528,93.18682861328125
1671583990.097564,215040,93.04075622558594
1671583991.2614167,215552,92.97706604003906
1671583992.3837397,216064,92.9753189086914
1671583993.5296822,216576,92.89955139160156
1671583994.6541593,217088,92.83853149414062
1671583995.8013754,217600,92.84690856933594
1671583996.9248617,218112,92.83953857421875
1671583998.115367,218624,92.78699493408203
1671583999.2339845,219136,92.9155044555664
1671584000.3697143,219648,92.92011260986328
1671584001.492876,220160,92.91983032226562
1671584002.6132758,220672,92.85358428955078
1671584003.731064,221184,92.8534164428711
1671584004.8641937,221696,92.78179931640625
1671584005.995989,222208,92.58159637451172
1671584007.128563,222720,92.71836853027344
1671584008.2793016,223232,92.79876708984375
1671584009.4135382,223744,92.7985610961914
1671584010.6129034,224256,92.87872314453125
1671584011.8063593,224768,92.95984649658203
1671584012.9554293,225280,92.96096801757812
1671584014.107859,225792,92.96237182617188
1671584015.229145,226304,93.03895568847656
1671584016.301933,226816,93.04724884033203
1671584017.4275439,227328,93.04077911376953
1671584018.5500636,227840,93.1026840209961
1671584019.6779091,228352,93.11302947998047
1671584020.7846856,228864,93.05762481689453
1671584021.9093475,229376,93.12300109863281
1671584023.0868874,229888,93.2586669921875
1671584024.2145743,230400,93.19699096679688
1671584025.349071,230912,93.18754577636719
1671584026.5200438,231424,93.18701934814453
1671584027.6849847,231936,93.06312561035156
1671584028.8227715,232448,93.05938720703125
1671584029.9856763,232960,92.8379135131836
1671584031.1061645,233472,92.76461791992188
1671584032.2484381,233984,92.75809478759766
1671584033.3752143,234496,92.68014526367188
1671584034.4954944,235008,92.74893951416016
1671584035.6009998,235520,92.67619323730469
1671584036.7300513,236032,92.62232208251953
1671584037.885508,236544,92.53712463378906
1671584039.027352,237056,92.53376770019531
1671584040.1614258,237568,92.53469848632812
1671584041.2821722,238080,92.59417724609375
1671584042.4194906,238592,92.71263122558594
1671584043.5439212,239104,92.56829071044922
1671584044.678553,239616,92.56350708007812
1671584045.8279665,240128,92.63272094726562
1671584046.9815829,240640,92.76697540283203
1671584048.1290443,241152,92.82847595214844
1671584049.3031619,241664,92.83183288574219
1671584050.4701629,242176,92.90176391601562
1671584051.576121,242688,92.8098373413086
1671584052.6957965,243200,92.8875732421875
1671584053.8743865,243712,92.95770263671875
1671584055.0303473,244224,93.02410125732422
1671584056.183409,244736,93.09371185302734
1671584057.3469636,245248,93.02332305908203
1671584058.5440717,245760,93.03431701660156
1671584059.6614451,246272,93.10647583007812
1671584060.797664,246784,93.19608306884766
1671584061.9727726,247296,93.25138854980469
1671584063.1376274,247808,93.24677276611328
1671584064.2406282,248320,93.3097915649414
1671584065.374378,248832,93.31314086914062
1671584066.5067062,249344,93.31288146972656
1671584067.694287,249856,93.3177719116211
1671584068.8193772,250368,93.19053649902344
1671584069.9201996,250880,93.19312286376953
1671584071.0431738,251392,93.18781280517578
1671584072.2210827,251904,93.19139099121094
1671584073.4081116,252416,93.1165542602539
1671584074.5600164,252928,93.12315368652344
1671584075.7122724,253440,93.11885833740234
1671584076.8637452,253952,93.04971313476562
1671584077.984005,254464,92.97537231445312
1671584079.1020987,254976,92.97743225097656
1671584080.235988,255488,92.98435974121094
1671584081.403073,256000,93.00418853759766
1671584082.5549364,256512,93.01508331298828
1671584083.725839,257024,93.02918243408203
1671584084.8734818,257536,92.95364379882812
1671584086.0360067,258048,93.03526306152344
1671584087.231761,258560,93.03217315673828
1671584088.3865428,259072,93.02114868164062
1671584089.5076556,259584,93.08902740478516
1671584090.6400964,260096,93.028564453125
1671584091.7626147,260608,93.0931396484375
1671584092.9113982,261120,93.18193054199219
1671584094.0394828,261632,93.24971771240234
1671584095.1640947,262144,93.25627899169922
1671584096.3167384,262656,93.26459503173828
1671584097.4439158,263168,93.2601089477539
1671584098.5377276,263680,93.25100708007812
1671584099.647196,264192,93.197509765625
1671584100.8320036,264704,93.18850708007812
