Wall time,Step,Value
1671581936.2978103,10240,84.29995727539062
1671581937.0629668,10752,84.29995727539062
1671581937.7388155,11264,84.29995727539062
1671581938.40895,11776,82.60165405273438
1671581939.0679307,12288,82.25141143798828
1671581939.7601361,12800,81.48428344726562
1671581940.431863,13312,81.49302673339844
1671581941.11116,13824,81.34644317626953
1671581941.80155,14336,81.16775512695312
1671581942.4566183,14848,80.58759307861328
1671581943.1614585,15360,80.58759307861328
1671581943.8505147,15872,80.58759307861328
1671581944.5325549,16384,79.72354888916016
1671581945.2264104,16896,79.08377075195312
1671581945.9076846,17408,78.84912109375
1671581946.5951972,17920,78.41539001464844
1671581947.2759984,18432,77.989990234375
1671581947.9756715,18944,77.26095581054688
1671581948.6585667,19456,77.01920318603516
1671581949.3588994,19968,77.01920318603516
1671581950.0226524,20480,77.01920318603516
1671581950.7170663,20992,77.27912902832031
1671581951.3799648,21504,77.27912902832031
1671581952.068961,22016,77.27912902832031
1671581952.7495906,22528,77.27912902832031
1671581953.4306822,23040,77.27912902832031
1671581954.1128707,23552,77.27912902832031
1671581954.7925067,24064,77.27912902832031
1671581955.521787,24576,77.27912902832031
1671581956.2340856,25088,77.02470397949219
1671581956.9182546,25600,77.00322723388672
1671581957.6325684,26112,76.55503845214844
1671581958.3114266,26624,76.12715148925781
1671581959.0800126,27136,76.35086059570312
1671581959.7595298,27648,76.35086059570312
1671581960.4348967,28160,76.35086059570312
1671581961.1386492,28672,75.92776489257812
1671581961.8015144,29184,76.4732666015625
1671581962.4803212,29696,76.8149642944336
1671581963.1824956,30208,76.90167999267578
1671581963.8797498,30720,76.51073455810547
1671581964.567678,31232,76.51073455810547
1671581965.228137,31744,76.51073455810547
1671581965.919157,32256,76.71485137939453
1671581966.5969925,32768,76.71485137939453
1671581967.2641695,33280,76.71485137939453
1671581967.9333196,33792,76.64981842041016
1671581968.5966127,34304,76.6058120727539
1671581969.2660382,34816,76.92884826660156
1671581969.960054,35328,76.92884826660156
1671581970.62199,35840,76.92884826660156
1671581971.3241777,36352,77.12334442138672
1671581971.987161,36864,77.25533294677734
1671581972.6884406,37376,77.25533294677734
1671581973.3660414,37888,77.38176727294922
1671581974.05912,38400,77.79837036132812
1671581974.749893,38912,77.95646667480469
1671581975.4100225,39424,78.20914459228516
1671581976.1019654,39936,78.20914459228516
1671581976.7968554,40448,78.3615493774414
1671581977.4894981,40960,78.42504119873047
1671581978.1781156,41472,78.48178100585938
1671581978.849706,41984,78.49528503417969
1671581979.5440102,42496,78.6610107421875
1671581980.2191153,43008,78.7583236694336
1671581980.885194,43520,78.90508270263672
1671581981.5672143,44032,79.1707992553711
1671581982.2299306,44544,79.2772216796875
1671581982.9249063,45056,79.42130279541016
1671581983.5961423,45568,79.54399108886719
1671581984.265768,46080,79.71875
1671581984.946032,46592,79.82050323486328
1671581985.6214364,47104,79.90445709228516
1671581986.2982557,47616,79.97107696533203
1671581986.9965947,48128,80.05139923095703
1671581987.6923845,48640,80.1524887084961
1671581988.3689542,49152,80.1524887084961
1671581989.0468004,49664,80.22724151611328
